
4Neutral.png-1.4847060441970825, -4.182222843170166, -3.9899678230285645, 1.2869197130203247, 4.318877696990967, -6.94406795501709, 1.6655850410461426,  
5Sad.png-5.465946197509766, -0.2714855670928955, -0.5406867265701294, -0.5461465120315552, 0.8385248184204102, 2.229830741882324, 0.8134244680404663,  
5Sad.png-4.403745174407959, -0.32123586535453796, -1.2133053541183472, -0.9457489848136902, 0.6275102496147156, 3.218252658843994, -1.3387664556503296,  
6Sad.png-4.166821002960205, -1.1423193216323853, -1.1282455921173096, 0.26722899079322815, 1.5774128437042236, 2.3973848819732666, -1.952885627746582,  
6Sad.png-3.6410634517669678, -1.5853331089019775, -1.0557124614715576, -1.4716252088546753, 1.3362476825714111, 3.303968667984009, -2.4791035652160645,  
6Happy.png-5.158612251281738, -2.263286590576172, -2.7911038398742676, 2.8938963413238525, 2.8213837146759033, 2.6759421825408936, -4.375811576843262,  
7Happy.png-5.963066101074219, -1.9334999322891235, -1.983126163482666, 3.5100467205047607, 2.475541114807129, 1.9519522190093994, -4.287331581115723,  
7Sad.png-3.770177125930786, -5.014039039611816, -3.2039499282836914, 1.1349693536758423, 1.9429566860198975, 3.7276525497436523, -4.084496974945068,  
8Sad.png-1.7609443664550781, -3.3847944736480713, -1.6901530027389526, -0.42176902294158936, 0.3403312563896179, 2.850156784057617, -3.7371606826782227,  
8Sad.png-2.7875380516052246, -6.011234760284424, -3.3528895378112793, 0.6183715462684631, 1.984574794769287, 3.7355494499206543, -3.529057264328003,  
8Sad.png-1.6870282888412476, -4.570547103881836, -1.3155943155288696, -1.3953020572662354, 1.2357361316680908, 3.048583984375, -3.152287244796753,  
8Sad.png-2.844632148742676, -3.744659423828125, -0.07343822717666626, -1.1839925050735474, 1.043251633644104, 2.317695379257202, -1.6994129419326782,  
9Sad.png-4.549946308135986, -6.487796783447266, -2.613955497741699, 2.184032678604126, 2.8412346839904785, 3.3709495067596436, -4.958883762359619,  
10Neutral.png-3.2647128105163574, -7.331496715545654, -2.891481399536133, 1.6796125173568726, 3.149610996246338, 2.7703919410705566, -4.317680358886719,  
11Sad.png-3.529407024383545, -6.676987648010254, -3.982093334197998, 1.698148250579834, 2.5973596572875977, 3.563882350921631, -4.551374435424805,  
12Sad.png-3.9732911586761475, -7.237698078155518, -3.2628135681152344, 1.452142357826233, 2.684375524520874, 3.6905148029327393, -4.519136428833008,  
13Neutral.png-3.2924885749816895, -6.843939781188965, -2.304644823074341, 2.0382490158081055, 3.9193503856658936, 0.34406518936157227, -3.2214248180389404,  
